structure_id,structure_hash,provenance,source_file,source_group,frame_index,raw_source_family,scientific_domain,natoms,N_Si,N_O,O_over_Si,oxygen_deficiency_x,DFT_label,overlap_PC004,disposition,student_eligible,generator_model
corpus:03639,98757b53f8a068e7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3639,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03640,2a7edf338405961d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3640,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,144,48,96,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03641,4d0e545e066768ce,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3641,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03642,27f229a47828995c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3642,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03643,8fd439803b9b13b6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3643,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03644,e59ef0b20eca76d6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3644,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03645,fe5abab30da60397,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3645,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03646,8eac2dde3882f249,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3646,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03647,8284df1f523b51dc,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3647,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03648,d9e2c24ba0deacd7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3648,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03649,d2fc076dcf6fec96,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3649,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,102,34,68,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03650,b0b85ea44bd17dc7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3650,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03651,dc9823a980dff9a6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3651,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03652,919e887624075782,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3652,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,123,41,82,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03653,4af8a5abf03f087d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3653,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03654,efcef44d3d7deab1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3654,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03655,0fcaa5c7fcccf862,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3655,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03656,08fd742abdc582b3,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3656,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03657,ad951072278f78bf,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3657,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03658,b428238bdf8cc396,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3658,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03659,24ccbca5e52eaa53,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3659,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,78,26,52,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03660,acb9aaca2174cdcd,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3660,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03661,7bf8f4dd42ca07a9,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3661,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,117,39,78,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03662,4fd508e095bbc450,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3662,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,120,40,80,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03663,4a25ceb5c86e27f5,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3663,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03664,19e012aae37e16a3,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3664,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03665,b84955b2355931e6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3665,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03666,8758e2e5cf4bb416,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3666,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,120,40,80,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03667,28d00a6d273f0802,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3667,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03668,d74ee03a6ca57e03,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3668,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03669,6d0b71a4e7500a25,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3669,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03670,216669321f01f1fd,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3670,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03671,944a3b7622e158be,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3671,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03672,27e81a24346a7734,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3672,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03673,4654c306a27a94ce,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3673,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03674,c478d79e34dbed25,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3674,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,93,31,62,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03675,3be86445bd14940e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3675,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03676,08eaeef5989dd7ce,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3676,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,123,41,82,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03677,ec48319ef3d0ffc0,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3677,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03678,3608e92379244bad,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3678,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,120,40,80,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03679,677ac2084828bb4e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3679,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03680,02f12f0c6e7ae760,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3680,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,117,39,78,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03681,77cb843d2267598c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3681,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03682,8e5e3913a20853f2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3682,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,90,30,60,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03683,e4617d7c07b6c1a8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3683,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,123,41,82,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03684,a2f1dfb873eba669,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3684,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03685,7e13fe218d0d8b69,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3685,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,144,48,96,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03686,a60f4c069c8229ec,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3686,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,102,34,68,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03687,fe9034a0e2167fd1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3687,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03688,dad184e8a60ad306,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3688,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03689,1a9869455cfb7078,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3689,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03690,3b40a4f2673b6f56,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3690,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03691,572037bfe8b4f17a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3691,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03692,10c41049f45dc453,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3692,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03693,9dac0dd9ed13d7e5,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3693,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03694,9acff8e22458bd1a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3694,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03695,c3d01d4ce6bb6f1c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3695,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03696,2f1d823da4ffa42d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3696,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,141,47,94,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03697,76de67072ce65cb0,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3697,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,123,41,82,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03698,91572d08f20de4f5,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3698,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,141,47,94,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03699,6d0a784f3b9c3f7b,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3699,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03700,01c9b0a16dba1fbc,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3700,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03701,6336ed5c4a999965,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3701,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03702,0e526741061ff984,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3702,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,99,33,66,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03703,f59c4cd50253c860,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3703,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,120,40,80,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03704,d3b46170439d6704,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3704,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03705,d780f02fa0a5ee34,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3705,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,99,33,66,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03706,b2bd6da157d3ada8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3706,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03707,ca63a1a459fe6992,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3707,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03708,290f765fced9d483,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3708,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03709,58a84690633d30cf,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3709,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03710,322d8d7e3a5b7c58,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3710,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03711,e6135cbd473e534c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3711,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03712,3addf5b16591fe9a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3712,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,54,18,36,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03713,e2cad09ee3f9dcf2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3713,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03714,4878101641392833,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3714,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,123,41,82,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03715,e724d4729b812b87,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3715,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,93,31,62,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03716,1033a3c6a9f4d803,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3716,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,99,33,66,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03717,a0bdb0ec630e1b50,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3717,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03718,6b55c70626afcac8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3718,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,105,35,70,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03719,f9f41857d871ad89,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3719,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03720,dc86b6d4e5a32961,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3720,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,120,40,80,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03721,293f95a1a677847a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3721,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03722,8b3ca90c5a357235,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3722,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03723,c9399e2cabfed96f,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3723,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,99,33,66,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03724,5ebbc449e3147d6c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3724,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,111,37,74,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03725,7044d4c5d8e28960,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3725,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,153,51,102,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03726,7465e9cbad1882a7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3726,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,114,38,76,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03727,7e0236d4d849a8c4,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3727,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03728,943ad2ffbfbb394f,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3728,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,117,39,78,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03729,862e8e82fce047d6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3729,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03730,edaec7a825a8dab9,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3730,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03731,df07336daf2eb06c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3731,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03732,e73be4e6fe6d345e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3732,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,126,42,84,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03733,516798fc0ddefe34,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3733,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,117,39,78,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
