structure_id,structure_hash,provenance,source_file,source_group,frame_index,raw_source_family,scientific_domain,natoms,N_Si,N_O,O_over_Si,oxygen_deficiency_x,DFT_label,overlap_PC004,disposition,student_eligible,generator_model
corpus:04672,ff8b32d5664530bd,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4672,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,153,51,102,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04690,9862802ce3660799,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4690,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04708,c4bd4fe6ae7ecf50,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4708,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,141,47,94,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04726,ac48f53100c2adf6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4726,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,144,48,96,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04744,d2f7b40ce0a647fe,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4744,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,147,49,98,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04762,5d9008914bd85ee7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4762,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,144,48,96,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04780,3dc2c93127cfd974,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4780,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,135,45,90,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04799,f32c12306dda694d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4799,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,129,43,86,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04817,bbc4472620140d46,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4817,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,141,47,94,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04835,9a9bddaf89187be8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4835,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,132,44,88,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04853,dcc861fcc9f8149b,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4853,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,141,47,94,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:04871,e36f6b6ba8fb46e1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,vacancy_int_AL,4871,vacancy_int_AL,DILUTE_OXYGEN_DEFICIENT,138,46,92,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07208,e651e04338d45f3c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7208,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,148,53,95,1.7925,0.2075,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07221,1ffdd321ecf248b8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7221,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,154,59,95,1.6102,0.3898,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07235,504fded23e240b04,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7235,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,185,75,110,1.4667,0.5333,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07248,c968ba8d0d759e78,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7248,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,190,78,112,1.4359,0.5641,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07262,5e0fff4c1e4e18b7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7262,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,182,73,109,1.4932,0.5068,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07275,26abd4a1a5176dc6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7275,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,187,72,115,1.5972,0.4028,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07288,874e957a4d4e29f7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7288,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,176,69,107,1.5507,0.4493,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07302,00a1c4f3ec519dd5,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7302,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,151,56,95,1.6964,0.3036,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07315,af3daee22c843be2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7315,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,149,53,96,1.8113,0.1887,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07329,4f81a7153e83190c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7329,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,122,80,42,0.525,1.475,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07342,2e166ee74cd7bd99,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7342,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,192,78,114,1.4615,0.5385,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07355,a0fbfc9191d1b578,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7355,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,183,74,109,1.473,0.527,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07369,e233d5ccf5ebab9b,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7369,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,181,72,109,1.5139,0.4861,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07382,416524817a89f093,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7382,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,142,52,90,1.7308,0.2692,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07396,0b8ae21bcb0dc81f,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7396,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,158,57,101,1.7719,0.2281,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07409,1a4460e27d148955,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7409,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,136,68,68,1.0,1.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07422,ffaff7c18f180356,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7422,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,138,73,65,0.8904,1.1096,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07436,ff78b64e076ae400,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7436,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,134,77,57,0.7403,1.2597,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07449,c536322f184fc8d2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7449,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,132,75,57,0.76,1.24,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07463,81dc1c286d76b8dc,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7463,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,191,72,119,1.6528,0.3472,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07476,08e29700695751e3,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7476,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,194,71,123,1.7324,0.2676,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07490,304e4b9f64e3c8af,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7490,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,194,74,120,1.6216,0.3784,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07503,ecd88a4fea430d87,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7503,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,193,73,120,1.6438,0.3562,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07516,a270cd7e30fd1502,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7516,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,183,70,113,1.6143,0.3857,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07530,590cebd3bd40e1c2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7530,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,183,71,112,1.5775,0.4225,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07543,d0a26d2aed05c9bd,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7543,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,180,71,109,1.5352,0.4648,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07557,a6effd7201412543,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7557,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,180,75,105,1.4,0.6,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07570,56e314aadc25adb5,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7570,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,141,50,91,1.82,0.18,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07583,8d6b862547c45df7,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7583,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,135,70,65,0.9286,1.0714,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07597,9c11c0720971089a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7597,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,131,75,56,0.7467,1.2533,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07610,22371417cfc8a662,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7610,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,176,76,100,1.3158,0.6842,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07624,2dfb58ad0f11aa09,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7624,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,179,72,107,1.4861,0.5139,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:07637,d52203dd823fff70,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_int_AL,7637,SiOx_int_AL,DILUTE_OXYGEN_DEFICIENT,180,70,110,1.5714,0.4286,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03398,e06e913359292fbe,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_int_AL,3398,quench_int_AL,DILUTE_OXYGEN_DEFICIENT,153,51,102,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
prod:plane_x006:0080,510d7bc7c6e52005,PRODUCTION_MD,sio2x_production/plane_x006/traj.dump,prod:plane_x006,80,prod_plane_x006,CLUSTERED_VOID,2940,1000,1940,1.94,0.06,False,False,STUDENT_DISTILLATION_CANDIDATE,True,historical Student/MLIP MD (LAMMPS pair_style nn) — positions only; stored fx/fy/fz NOT authoritative labels
prod:plane_x012:0080,f61c68396777f87d,PRODUCTION_MD,sio2x_production/plane_x012/traj.dump,prod:plane_x012,80,prod_plane_x012,CLUSTERED_VOID,2880,1000,1880,1.88,0.12,False,False,STUDENT_DISTILLATION_CANDIDATE,True,historical Student/MLIP MD (LAMMPS pair_style nn) — positions only; stored fx/fy/fz NOT authoritative labels
prod:sphere_x006:0080,200ba2f513eb9ceb,PRODUCTION_MD,sio2x_production/sphere_x006/traj.dump,prod:sphere_x006,80,prod_sphere_x006,CLUSTERED_VOID,2940,1000,1940,1.94,0.06,False,False,STUDENT_DISTILLATION_CANDIDATE,True,historical Student/MLIP MD (LAMMPS pair_style nn) — positions only; stored fx/fy/fz NOT authoritative labels
prod:sphere_x012:0080,835b830c2ae26888,PRODUCTION_MD,sio2x_production/sphere_x012/traj.dump,prod:sphere_x012,80,prod_sphere_x012,CLUSTERED_VOID,2880,1000,1880,1.88,0.12,False,False,STUDENT_DISTILLATION_CANDIDATE,True,historical Student/MLIP MD (LAMMPS pair_style nn) — positions only; stored fx/fy/fz NOT authoritative labels
corpus:02063,c6948d7a691a6702,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,cluster,2063,cluster,CLUSTERED_VOID,2,0,2,,,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:02080,ac51d37807752a9a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,cluster,2080,cluster,CLUSTERED_VOID,2,0,2,,,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:02097,b7cebe59cf1fd05f,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,cluster,2097,cluster,CLUSTERED_VOID,2,0,2,,,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03012,7e2d958effce054e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3012,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03026,4e5d4bdaebff5885,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3026,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03039,a731956484db289e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3039,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03053,886f7ffedf7e104e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3053,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03067,393137a7cff67aa1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3067,quench_max_AL,CLUSTERED_VOID,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03081,60fe4bf83e02ace8,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3081,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03094,0b044500427272c9,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3094,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03108,512528a38a1bd04c,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3108,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03122,cc6d2a370c498f52,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3122,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03135,44da72941937ab54,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3135,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03149,313a66c19fbaf5b3,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3149,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03163,5dcc2d3124ce2aed,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3163,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03177,b4b416e7e98df168,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3177,quench_max_AL,CLUSTERED_VOID,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03190,7c40d4e70060d8ae,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3190,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03204,3b51825e2258968d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3204,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03218,af4e51ca51ae8242,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3218,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03231,29e5648d7cbd9845,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3231,quench_max_AL,CLUSTERED_VOID,192,64,128,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03245,8d85e29c8dbb654b,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3245,quench_max_AL,CLUSTERED_VOID,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03259,2ae2c4d5ada91969,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3259,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03273,945cd7e3a61ab91f,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3273,quench_max_AL,CLUSTERED_VOID,72,24,48,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03286,1093cdaa9cb7877e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3286,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03300,dc0c755d27da76b1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3300,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03314,c6b55ef91e615df4,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3314,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03327,b6fb4a23f27face2,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3327,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03341,be90db63b20d18fc,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3341,quench_max_AL,CLUSTERED_VOID,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03355,5672f6f4092f8ad0,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3355,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03369,3f3bd89b3dd295b1,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3369,quench_max_AL,CLUSTERED_VOID,48,16,32,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03382,cf9029f1a34d636d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3382,quench_max_AL,CLUSTERED_VOID,108,36,72,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:03396,c1437bb0e0ceca24,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,quench_max_AL,3396,quench_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06448,cb27582d25cd8b53,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6448,surfaces_max_AL,CLUSTERED_VOID,24,8,16,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06452,5e62a6de1fc81ecf,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6452,surfaces_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06456,6181bd58b2faa4c6,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6456,surfaces_max_AL,CLUSTERED_VOID,36,12,24,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06460,680eb59ab97fee2e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6460,surfaces_max_AL,CLUSTERED_VOID,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06463,959d6f2daedb3474,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6463,surfaces_max_AL,CLUSTERED_VOID,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06467,6128b2e39f9f1258,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6467,surfaces_max_AL,CLUSTERED_VOID,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06471,38a90f92e245ed3d,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6471,surfaces_max_AL,CLUSTERED_VOID,96,32,64,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06475,09465ffadf9767ca,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,surfaces_max_AL,6475,surfaces_max_AL,CLUSTERED_VOID,24,8,16,2.0,0.0,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06643,45a924c7648c722a,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_max_AL,6643,SiOx_max_AL,CLUSTERED_VOID,92,36,56,1.5556,0.4444,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06658,9c360eac14f7701e,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_max_AL,6658,SiOx_max_AL,CLUSTERED_VOID,92,36,56,1.5556,0.4444,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06672,3b909c411deb3800,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_max_AL,6672,SiOx_max_AL,CLUSTERED_VOID,92,36,56,1.5556,0.4444,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06687,1c385ec3e1ac7c76,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_max_AL,6687,SiOx_max_AL,CLUSTERED_VOID,92,36,56,1.5556,0.4444,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
corpus:06702,67c622c26abeb190,ORIGINAL_TEACHER_CORPUS,03_allegro_train/dataset.xyz,SiOx_max_AL,6702,SiOx_max_AL,CLUSTERED_VOID,92,36,56,1.5556,0.4444,True,False,STUDENT_DISTILLATION_CANDIDATE,True,VASP_DFT
