structure_id,structure_hash,source_file,source_trajectory,frame_index,raw_source_family,scientific_domain,natoms,N_Si,N_O,O_over_Si,oxygen_deficiency_x,DFT_reference_status,student_training_eligible,preserve_for_PC004,notes
corpus:01935,6a29a19c833672be,03_allegro_train/dataset.xyz,silicon_crystalline_main,1935,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01936,604c461afac01429,03_allegro_train/dataset.xyz,silicon_crystalline_main,1936,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01937,79fec4ae46a028d0,03_allegro_train/dataset.xyz,silicon_crystalline_main,1937,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01938,a3711807ed4f17cd,03_allegro_train/dataset.xyz,silicon_crystalline_main,1938,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01939,3c31b4f25b859f9b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1939,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01940,69f4cd22b5954dc5,03_allegro_train/dataset.xyz,silicon_crystalline_main,1940,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01941,ae8fb62e5756fd04,03_allegro_train/dataset.xyz,silicon_crystalline_main,1941,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01942,c90622c0b996505b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1942,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01943,1f26bc7184302a44,03_allegro_train/dataset.xyz,silicon_crystalline_main,1943,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01944,cd886a271194a71b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1944,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01945,61bb763be53f72e3,03_allegro_train/dataset.xyz,silicon_crystalline_main,1945,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01946,f18d7a5b62918eed,03_allegro_train/dataset.xyz,silicon_crystalline_main,1946,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01947,dbd92ef40a75704b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1947,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01948,a37ee6e0fa408188,03_allegro_train/dataset.xyz,silicon_crystalline_main,1948,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01949,49a16342d7e7db2e,03_allegro_train/dataset.xyz,silicon_crystalline_main,1949,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01950,b660dea6bccae0a7,03_allegro_train/dataset.xyz,silicon_crystalline_main,1950,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01951,543e65c7ee8dd627,03_allegro_train/dataset.xyz,silicon_crystalline_main,1951,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01952,41c0b1965f6ff583,03_allegro_train/dataset.xyz,silicon_crystalline_main,1952,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01953,6e2b2a104039f4d8,03_allegro_train/dataset.xyz,silicon_crystalline_main,1953,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01954,6d2cd1b1b3d81bcc,03_allegro_train/dataset.xyz,silicon_crystalline_main,1954,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01955,c32a4bfedb4463ce,03_allegro_train/dataset.xyz,silicon_crystalline_main,1955,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01956,d303d764f1444e9b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1956,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01957,96d56d061129ccc1,03_allegro_train/dataset.xyz,silicon_crystalline_main,1957,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01958,ad577482af1bb500,03_allegro_train/dataset.xyz,silicon_crystalline_main,1958,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01959,f74e2bce5ca125ec,03_allegro_train/dataset.xyz,silicon_crystalline_main,1959,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01960,5d87bf656478993b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1960,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01961,2575c3107ffd17ad,03_allegro_train/dataset.xyz,silicon_crystalline_main,1961,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01962,371f7fde4743290b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1962,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01963,4882321e4594dc9e,03_allegro_train/dataset.xyz,silicon_crystalline_main,1963,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01964,9caa39aa9254f088,03_allegro_train/dataset.xyz,silicon_crystalline_main,1964,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01965,a7e291bd90f41793,03_allegro_train/dataset.xyz,silicon_crystalline_main,1965,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01966,c3e9d89ce4a657d0,03_allegro_train/dataset.xyz,silicon_crystalline_main,1966,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01967,5b4477ab97c86809,03_allegro_train/dataset.xyz,silicon_crystalline_main,1967,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01968,ece7479e981131f7,03_allegro_train/dataset.xyz,silicon_crystalline_main,1968,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01969,91fab54bd12a2372,03_allegro_train/dataset.xyz,silicon_crystalline_main,1969,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01970,d0f97f7665f5ee5e,03_allegro_train/dataset.xyz,silicon_crystalline_main,1970,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01971,a75fabff1277683d,03_allegro_train/dataset.xyz,silicon_crystalline_main,1971,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01972,6ab991d236ea9414,03_allegro_train/dataset.xyz,silicon_crystalline_main,1972,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01973,d29d96d711438682,03_allegro_train/dataset.xyz,silicon_crystalline_main,1973,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01974,3207b413dbbab1d5,03_allegro_train/dataset.xyz,silicon_crystalline_main,1974,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01975,178ee6897a25d7b1,03_allegro_train/dataset.xyz,silicon_crystalline_main,1975,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01976,e51563943c634f11,03_allegro_train/dataset.xyz,silicon_crystalline_main,1976,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01977,8d3b2ee264532d34,03_allegro_train/dataset.xyz,silicon_crystalline_main,1977,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01978,d52737b9f4690db4,03_allegro_train/dataset.xyz,silicon_crystalline_main,1978,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01979,9deb465ce4dcd5a0,03_allegro_train/dataset.xyz,silicon_crystalline_main,1979,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01980,2d2c48739cc168ae,03_allegro_train/dataset.xyz,silicon_crystalline_main,1980,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01981,e231a371646166d5,03_allegro_train/dataset.xyz,silicon_crystalline_main,1981,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01982,7c860ee0e8c88d09,03_allegro_train/dataset.xyz,silicon_crystalline_main,1982,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01983,db6b173d95092033,03_allegro_train/dataset.xyz,silicon_crystalline_main,1983,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01984,5624b6df14d5a42b,03_allegro_train/dataset.xyz,silicon_crystalline_main,1984,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01985,8327692b8865b137,03_allegro_train/dataset.xyz,silicon_crystalline_main,1985,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01986,65555cd543e0407c,03_allegro_train/dataset.xyz,silicon_crystalline_main,1986,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01987,8f296c37f2dac9e6,03_allegro_train/dataset.xyz,silicon_crystalline_main,1987,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01988,5775d8557c60124f,03_allegro_train/dataset.xyz,silicon_crystalline_main,1988,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01989,b03da8d3cf5310fa,03_allegro_train/dataset.xyz,silicon_crystalline_main,1989,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01990,ae66544511014f7d,03_allegro_train/dataset.xyz,silicon_crystalline_main,1990,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01991,922ca927d63f0858,03_allegro_train/dataset.xyz,silicon_crystalline_main,1991,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01992,e864f0a9750ec5af,03_allegro_train/dataset.xyz,silicon_crystalline_main,1992,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01993,3fac17c94cd24dd5,03_allegro_train/dataset.xyz,silicon_crystalline_main,1993,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01994,5142d46fa6038218,03_allegro_train/dataset.xyz,silicon_crystalline_main,1994,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01995,eb799442266f457c,03_allegro_train/dataset.xyz,silicon_crystalline_main,1995,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01996,636cdda267a0b636,03_allegro_train/dataset.xyz,silicon_crystalline_main,1996,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01997,678217bb64de5c58,03_allegro_train/dataset.xyz,silicon_crystalline_main,1997,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01998,2a96371e3e1b71d0,03_allegro_train/dataset.xyz,silicon_crystalline_main,1998,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:01999,ebed3bb0e0ca2944,03_allegro_train/dataset.xyz,silicon_crystalline_main,1999,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02000,c7c7f49209439407,03_allegro_train/dataset.xyz,silicon_crystalline_main,2000,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02001,9e60759439d385bd,03_allegro_train/dataset.xyz,silicon_crystalline_main,2001,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02002,647ac0d8e56276ad,03_allegro_train/dataset.xyz,silicon_crystalline_main,2002,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02003,54c8fbb0ee2a61c6,03_allegro_train/dataset.xyz,silicon_crystalline_main,2003,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02004,e9544d6f05d7773b,03_allegro_train/dataset.xyz,silicon_crystalline_main,2004,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02005,19a7d0157cd473d4,03_allegro_train/dataset.xyz,silicon_crystalline_main,2005,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02006,3957506561989215,03_allegro_train/dataset.xyz,silicon_crystalline_main,2006,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02007,cd62a40e583364de,03_allegro_train/dataset.xyz,silicon_crystalline_main,2007,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02008,176bc0cb56b745b5,03_allegro_train/dataset.xyz,silicon_crystalline_main,2008,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02009,3a3acffddd273ae8,03_allegro_train/dataset.xyz,silicon_crystalline_main,2009,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02010,0c1bcdf55dcec21d,03_allegro_train/dataset.xyz,silicon_crystalline_main,2010,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02011,332cba890fdfe044,03_allegro_train/dataset.xyz,silicon_crystalline_main,2011,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02012,03538790f5509675,03_allegro_train/dataset.xyz,silicon_crystalline_main,2012,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02013,e1fd5ac223f22b40,03_allegro_train/dataset.xyz,silicon_crystalline_main,2013,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02014,3f40840597a6cca6,03_allegro_train/dataset.xyz,silicon_crystalline_main,2014,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02015,a864c6ad59fb5787,03_allegro_train/dataset.xyz,silicon_crystalline_main,2015,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02016,5a63e1096d73b6a4,03_allegro_train/dataset.xyz,silicon_crystalline_main,2016,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02017,240c4add259a4d9a,03_allegro_train/dataset.xyz,silicon_crystalline_main,2017,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02018,c4b26fdb10847e08,03_allegro_train/dataset.xyz,silicon_crystalline_main,2018,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02019,6a0e22852577c851,03_allegro_train/dataset.xyz,silicon_crystalline_main,2019,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02020,073b860e8c76e601,03_allegro_train/dataset.xyz,silicon_crystalline_main,2020,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02021,341efdbea1afeba7,03_allegro_train/dataset.xyz,silicon_crystalline_main,2021,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02022,9d0eef1cd59a6113,03_allegro_train/dataset.xyz,silicon_crystalline_main,2022,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02023,adca634da88a309f,03_allegro_train/dataset.xyz,silicon_crystalline_main,2023,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02024,ecee3a635732520e,03_allegro_train/dataset.xyz,silicon_crystalline_main,2024,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02025,63d837e25e7371fe,03_allegro_train/dataset.xyz,silicon_crystalline_main,2025,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02026,61ffcf524b22a36e,03_allegro_train/dataset.xyz,silicon_crystalline_main,2026,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02027,703fc8b7f4c4f06f,03_allegro_train/dataset.xyz,silicon_crystalline_main,2027,silicon_crystalline_main,OOD_OR_EXCLUDED,8,8,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02028,3a3283da47b2db54,03_allegro_train/dataset.xyz,cluster,2028,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02029,b5906a5ccacc1779,03_allegro_train/dataset.xyz,cluster,2029,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02030,86af37d8f3e203de,03_allegro_train/dataset.xyz,cluster,2030,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02031,33e89b6f23ed858b,03_allegro_train/dataset.xyz,cluster,2031,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02032,cdb56c9078fd1f6c,03_allegro_train/dataset.xyz,cluster,2032,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02033,faaa5611894f5e20,03_allegro_train/dataset.xyz,cluster,2033,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02034,77c97fa81c45bb22,03_allegro_train/dataset.xyz,cluster,2034,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02035,68948ff12a43942f,03_allegro_train/dataset.xyz,cluster,2035,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02036,6b18ee293485ca69,03_allegro_train/dataset.xyz,cluster,2036,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02037,d2555738fbb959da,03_allegro_train/dataset.xyz,cluster,2037,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02038,b574b8f4cd7a91e1,03_allegro_train/dataset.xyz,cluster,2038,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02039,3297ef73dec2f2fd,03_allegro_train/dataset.xyz,cluster,2039,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02040,c4b5896894cae554,03_allegro_train/dataset.xyz,cluster,2040,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02041,e4c0e8eb00b0ff99,03_allegro_train/dataset.xyz,cluster,2041,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02042,0050d38bdb3136e0,03_allegro_train/dataset.xyz,cluster,2042,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02043,f7b7d2f8fe80bcd8,03_allegro_train/dataset.xyz,cluster,2043,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02044,ecd256661d50c282,03_allegro_train/dataset.xyz,cluster,2044,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02045,95af63a4dd31f233,03_allegro_train/dataset.xyz,cluster,2045,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02046,5de01f9dabfd6655,03_allegro_train/dataset.xyz,cluster,2046,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02047,5a9a5133b882ab93,03_allegro_train/dataset.xyz,cluster,2047,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02048,be2bf1c60bfbac3f,03_allegro_train/dataset.xyz,cluster,2048,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02049,b6d226aba98db210,03_allegro_train/dataset.xyz,cluster,2049,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02050,e97250105fc51900,03_allegro_train/dataset.xyz,cluster,2050,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02051,444d1548446a06a3,03_allegro_train/dataset.xyz,cluster,2051,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02052,5b54e785530cc73f,03_allegro_train/dataset.xyz,cluster,2052,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02053,fddb0415ae063b74,03_allegro_train/dataset.xyz,cluster,2053,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02054,b6801920772bf0ef,03_allegro_train/dataset.xyz,cluster,2054,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02055,a89718135e444b6f,03_allegro_train/dataset.xyz,cluster,2055,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02056,d3f5c70e4139b252,03_allegro_train/dataset.xyz,cluster,2056,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02057,4072758e33b3befb,03_allegro_train/dataset.xyz,cluster,2057,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02058,0d30595282dc92f0,03_allegro_train/dataset.xyz,cluster,2058,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02059,d46bbde26af19bbb,03_allegro_train/dataset.xyz,cluster,2059,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02060,acada62fdcf6bb57,03_allegro_train/dataset.xyz,cluster,2060,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02061,9da18eb8f5302045,03_allegro_train/dataset.xyz,cluster,2061,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02062,6d0ac606ec152eab,03_allegro_train/dataset.xyz,cluster,2062,cluster,OOD_OR_EXCLUDED,2,2,0,0.0,,teacher_corpus_DFT,False,False,
corpus:02063,c6948d7a691a6702,03_allegro_train/dataset.xyz,cluster,2063,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02064,66114e80a516d527,03_allegro_train/dataset.xyz,cluster,2064,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02065,54ec21971df1cccd,03_allegro_train/dataset.xyz,cluster,2065,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02066,ae3e8ecd1b047c2d,03_allegro_train/dataset.xyz,cluster,2066,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02067,20c51abb8617361e,03_allegro_train/dataset.xyz,cluster,2067,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02068,97819e1d33848282,03_allegro_train/dataset.xyz,cluster,2068,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02069,df1af3144db8e12d,03_allegro_train/dataset.xyz,cluster,2069,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02070,2baa386877189b2c,03_allegro_train/dataset.xyz,cluster,2070,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02071,64af89133086755f,03_allegro_train/dataset.xyz,cluster,2071,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02072,aac3436b3cbf6881,03_allegro_train/dataset.xyz,cluster,2072,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02073,2e54cb7b0880d875,03_allegro_train/dataset.xyz,cluster,2073,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02074,fbb8a667441f16db,03_allegro_train/dataset.xyz,cluster,2074,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02075,d2883e7695dc1b31,03_allegro_train/dataset.xyz,cluster,2075,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02076,d423df51279cf9ac,03_allegro_train/dataset.xyz,cluster,2076,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
corpus:02077,168819b0dba29d68,03_allegro_train/dataset.xyz,cluster,2077,cluster,CLUSTERED_VOID,2,0,2,,,teacher_corpus_DFT,True,False,
